Domain name,Domain type,Agency,Organization name,City,State,Security contact email
ellsworthmaine.gov,City,Non-Federal Agency,"City of Ellsworth, Maine",Ellsworth,ME,tech@ellsworthmaine.gov
elmerboroughnj.gov,City,Non-Federal Agency,Borough of Elmer,Elmer,NJ,clerk@elmerboroughnj.com
elmirageaz.gov,City,Non-Federal Agency,City of El Mirage,El Mirage,AZ,(blank)
elmonteca.gov,City,Non-Federal Agency,City of El Monte,El Monte,CA,(blank)
elmwoodmi.gov,City,Non-Federal Agency,Charter Township of Elmwood,Traverse City,MI,planner@elmwoodtownship.net
elmwoodplace-oh.gov,City,Non-Federal Agency,"M-Tec Systems, Inc",Cincinnati,OH,(blank)
elon.gov,City,Non-Federal Agency,Town of Elon,Elon,NC,mike@comtechnc.com
eloyaz.gov,City,Non-Federal Agency,City of Eloy,Eloy,AZ,support@cybarworks.com
elpasotexas.gov,City,Non-Federal Agency,CITY OF EL PASO,El Paso,TX,IT-SecurityAssurance@elpasotexas.gov
elrenook.gov,City,Non-Federal Agency,City of El Reno,El Reno,OK,it@cityofelreno.com
emeraldbay-tx.gov,City,Non-Federal Agency,Emerald Bay Municipal Utility District,Bullard,TX,mudbizmgr@emeraldbay-tx.gov
emmauspa.gov,City,Non-Federal Agency,Borough of Emmaus,Emmaus,PA,spepe@borough.emmaus.pa.us
emmitsburgmd.gov,City,Non-Federal Agency,Emmitsburg Town Government,Emmitsburg,MD,ST@royernetworks.com
emporia-kansas.gov,City,Non-Federal Agency,City Of Emporia,Emporia,KS,akenyon@emporiaks.gov
emporiaks.gov,City,Non-Federal Agency,City of Emporia,Emporia,KS,akenyon@emporiaks.gov
encinitasca.gov,City,Non-Federal Agency,City of Encinitas,Encinitas,CA,msalmon@encinitasca.gov
encinitascalifornia.gov,City,Non-Federal Agency,City of Encinitas,Encinitas,CA,(blank)
enfield-ct.gov,City,Non-Federal Agency,Town of Enfield,Enfield,CT,(blank)
engagewarnerrobinsga.gov,City,Non-Federal Agency,City of Warner Robins,Warner Robins,GA,itaccounts@wrga.gov
englewoodco.gov,City,Non-Federal Agency,City of Englewood,Englewood,CO,bcreager@englewoodco.gov
ennistx.gov,City,Non-Federal Agency,City of Ennis Texas,Ennis,TX,(blank)
enon-oh.gov,City,Non-Federal Agency,Village Of Enon,Enon,OH,(blank)
enonvalleyboropa.gov,City,Non-Federal Agency,Enon Valley Boro Council,Enon Valley Borough,PA,secretary@enonvalleyborough.com
enterpriseal.gov,City,Non-Federal Agency,City of Enterprise,Enterprise,AL,(blank)
enterpriseoregon.gov,City,Non-Federal Agency,City of Enterprise,Enterprise,OR,lmcquead@enterpriseoregon.org
eppingnh.gov,City,Non-Federal Agency,Town of Epping,Epping,NH,support@ccsnh.com
epsomnhpolice.gov,City,Non-Federal Agency,Epsom Police Department,Epsom,NH,(blank)
erda.gov,City,Non-Federal Agency,The City of Erda,Erda,UT,recorder@erda.gov
erieco.gov,City,Non-Federal Agency,Town of Erie,Erie,CO,itadmin@erieco.gov
erlangerky.gov,City,Non-Federal Agency,City of Erlanger,Erlanger,KY,jim.white@cityoferlanger.com
erving-ma.gov,City,Non-Federal Agency,Town of Erving,Erving,MA,it@erving-ma.gov
erwinmi.gov,City,Non-Federal Agency,Erwin Township,Ironwood,MI,(blank)
escanabatownshipmi.gov,City,Non-Federal Agency,Escanaba Township,Gladstone,MI,kps@shumakergroup.com
escondido.gov,City,Non-Federal Agency,City of Escondido,Escondido,CA,dotgovtech@escondido.org
espanolanm.gov,City,Non-Federal Agency,City of Espanola,Espanola,NM,(blank)
essexct.gov,City,Non-Federal Agency,Essex Town Hall,Essex,CT,tcelentano@essexct.gov
estero-fl.gov,City,Non-Federal Agency,Village of Estero,Estero,FL,no-reply@estero-fl.gov
eugene-or.gov,City,Non-Federal Agency,City of Eugene ISD,Eugene,OR,(blank)
eulesstx.gov,City,Non-Federal Agency,"City of Euless, TX",Euless,TX,sjoyce@eulesstx.gov
eurekaca.gov,City,Non-Federal Agency,City of Eureka,Eureka,CA,cybersecurity@ci.eureka.ca.gov
eurekaillinois.gov,City,Non-Federal Agency,City of Eureka,Eureka,IL,linderic12@gmail.com
eureka-mt.gov,City,Non-Federal Agency,Town of Eureka,Eureka,MT,(blank)
eurekaspringsar.gov,City,Non-Federal Agency,Eureka Springs Police Department,Eureka Springs,AR,(blank)
eurekatownshipmi.gov,City,Non-Federal Agency,Eureka Township,Greenville,MI,kps@shumakergroup.com
eutawal.gov,City,Non-Federal Agency,City of Eutaw,Eutaw,AL,it@eutawal.gov
evanscolorado.gov,City,Non-Federal Agency,City of Evans Colorado,Evans,CO,IT@evanscolorado.gov
evanspoliceny.gov,City,Non-Federal Agency,Town of Evans Police Department,Angola,NY,(blank)
evanston-wy.gov,City,Non-Federal Agency,CITY OF EVANSTON,EVANSTON,WY,(blank)
evansvillewi.gov,City,Non-Federal Agency,City of Evansville,Evansville,WI,security@evansvillewi.gov
evansville-wy.gov,City,Non-Federal Agency,Town of Evansville,Evansville,WY,(blank)
evelethpd.gov,City,Non-Federal Agency,City of Eveleth Police Department,Eveleth,MN,Support@securitybyroger.com
everettwa.gov,City,Non-Federal Agency,City of Everett,Everett,WA,itnotices@everettwa.gov
evergreenal.gov,City,Non-Federal Agency,City of Evergreen,Evergreen,AL,cjackson@evergreenal.gov
evergreenlangladewi.gov,City,Non-Federal Agency,"Town of Evergreen, Langlade County, WI  USA",Elton,WI,it@cirrinity.net
evesham-nj.gov,City,Non-Federal Agency,Evesham Township,Marlton,NJ,MISAlerts@evesham-nj.gov
excelsiorsprings.gov,City,Non-Federal Agency,City of Excelsior Springs,Excelsior Springs,MO,security@enetkc.com
exeternh.gov,City,Non-Federal Agency,"Town of Exeter, NH",Exeter,NH,sbailey@exeternh.gov
exeterri.gov,City,Non-Federal Agency,Town of Exeter,Exeter,RI,(blank)
fairbornoh.gov,City,Non-Federal Agency,City of Fairborn,Fairborn,OH,its_group@ci.fairborn.oh.us
fairbornohio.gov,City,Non-Federal Agency,City of Fairborn,Fairborn,OH,its_group@ci.fairborn.oh.us
fairchildstx.gov,City,Non-Federal Agency,Village of Fairchilds,Richmond,TX,support@wrighttechnologies.com
fairfax-mn.gov,City,Non-Federal Agency,City of Fairfax,Fairfax,MN,(blank)
fairfaxsc.gov,City,Non-Federal Agency,Town of Fairfax South Carolina,Fairfax,SC,admin@paknetit.com
fairfaxva.gov,City,Non-Federal Agency,City of Fairfax,Fairfax,VA,(blank)
fairfax-vt.gov,City,Non-Federal Agency,Town of Fairfax,Fairfax,VT,client-fairfaxtown@openapproach.com
fairfieldct.gov,City,Non-Federal Agency,Town of Fairfield Connecticut,Fairfield,CT,dkelley@fairfieldct.org
fairfieldiowa.gov,City,Non-Federal Agency,City of Fairfield,Fairfield,IA,(blank)
fairfield-me.gov,City,Non-Federal Agency,Town of Fairfield,Fairfield,ME,(blank)
fairfieldmt.gov,City,Non-Federal Agency,Town of Fairfield,Fairfield,MT,jamesk@schoolhouseit.com
fairfieldoh.gov,City,Non-Federal Agency,City of Fairfield Ohio,Fairfield,OH,(blank)
fairfieldtexas.gov,City,Non-Federal Agency,"City of Fairfield, TX",Fairfield,TX,cityoffairfieldtx@gmail.com
fairfieldtwplenaweemi.gov,City,Non-Federal Agency,Fairfield Township,Jasper,MI,fairfieldtownshipclerk.mi@gmail.com
fairhaven-ma.gov,City,Non-Federal Agency,Town of Fairhaven,Fairhaven,MA,techsupport@fairhavenps.net
fairhavenvt.gov,City,Non-Federal Agency,Town of Fair Haven,Fair Haven,VT,fhmanager@comcast.net
fairhope-al.gov,City,Non-Federal Agency,City of Fairhope,Fairhope,AL,(blank)
fairhopeal.gov,City,Non-Federal Agency,City of Fairhope,Fairhope,AL,(blank)
fairhopealpolice.gov,City,Non-Federal Agency,City of Fairhope Police Department,Fairhope,AL,(blank)
fairleevt.gov,City,Non-Federal Agency,Town of Fairlee,Fairlee,VT,townadministrator@fairleevt.org
fairmontnc.gov,City,Non-Federal Agency,"Town of Fairmont, NC",Fairmont,NC,service@vc3.com
fairmontwv.gov,City,Non-Federal Agency,City of Fairmont,Fairmont,WV,it@fairmontwv.gov
fairmountga.gov,City,Non-Federal Agency,City of Fairmount GA,Fairmount,GA,(blank)
fairmountheightsmd.gov,City,Non-Federal Agency,Town of Fairmount Heights,Fairmount Heights,MD,(blank)
fairviewheightsil.gov,City,Non-Federal Agency,"City of Fairview Heights, IL",Fairview Heights,IL,abuse@cofh.org
fairviewnc.gov,City,Non-Federal Agency,Fairview Town Council,Monroe,NC,(blank)
fairvieworegon.gov,City,Non-Federal Agency,City of Fairview,Fairview,OR,(blank)
fairviewtn.gov,City,Non-Federal Agency,City of Fairview,Fairview,TN,security@fairview-tn.org
falconerny.gov,City,Non-Federal Agency,Village of Falconer,Falconer,NY,jjaroszynski@villageoffalconer.com
fallcreekwi.gov,City,Non-Federal Agency,Village of Fall Creek,Fall Creek,WI,kevin.meinholz@fallcreekwi.gov
fallonnevada.gov,City,Non-Federal Agency,City of Fallon,Fallon,NV,austin@theabbiagency.com
fallriverma.gov,City,Non-Federal Agency,City of Fall River,Fall River,MA,mis@fallriverma.org
fallschurchcityva.gov,City,Non-Federal Agency,City of Falls Church,Falls Church,VA,cfcsupport@fallschurchva.gov
fallschurchva.gov,City,Non-Federal Agency,City of Falls Church,Falls Church,VA,cfcsupport@fallschurchva.gov
fallscityoregon.gov,City,Non-Federal Agency,City of Falls City,Falls City,OR,NOC@SquareW.net
fallspa.gov,City,Non-Federal Agency,Falls Township,Falls,PA,security@moodusmedia.com
falmouthfirema.gov,City,Non-Federal Agency,Town of Falmouth,Falmouth,MA,webmaster@falmouthma.gov
falmouthma.gov,City,Non-Federal Agency,Town of Falmouth,Falmouth,MA,webmaster@falmouthma.gov
falmouthpolicema.gov,City,Non-Federal Agency,Town of Falmouth,Falmouth,MA,webmaster@falmouthma.gov
falmouthpublicsafetyma.gov,City,Non-Federal Agency,Falmouth Emergency Communications,Falmouth,MA,psadministrator@falmouthma.gov
falmouthretirementma.gov,City,Non-Federal Agency,Falmouth Retirement System,Falmouth,MA,retire@falmouthretirementma.gov
fargo-nd.gov,City,Non-Federal Agency,City of Fargo,Fargo,ND,security@FargoND.GOV
fargond.gov,City,Non-Federal Agency,City of Fargo,Fargo,ND,security@fargond.gov
farmersbranchtx.gov,City,Non-Federal Agency,City of Farmers Branch,Farmers Branch,TX,helpdesk@farmersbranchtx.gov
farmingtonlaxwi.gov,City,Non-Federal Agency,Town of Farmington,Mindoro,WI,level2@mcsnetworks.com
farmingtonmn.gov,City,Non-Federal Agency,City of Farmington,Farmington,MN,itstaff@farmingtonmn.gov
farmington-mo.gov,City,Non-Federal Agency,City of Farmington,Farmington,MO,(blank)
farmvillenc.gov,City,Non-Federal Agency,Town of Farmville,Farmville,NC,(blank)
farmvilleva.gov,City,Non-Federal Agency,"Town of Farmville,Virginia",Farmville,VA,info@farmvilleva.com
fatetx.gov,City,Non-Federal Agency,City of Fate,Fate,TX,(blank)
fayettemopd.gov,City,Non-Federal Agency,"City of Fayette, MO",Fayette,MO,blucas@fusioncomputers.net
fayetteville-ar.gov,City,Non-Federal Agency,City of Fayetteville,Fayetteville,AR,bfulmer@fayetteville-ar.gov
fayetteville-ga.gov,City,Non-Federal Agency,City of Fayetteville,Fayetteville,GA,(blank)
fayettevillenc.gov,City,Non-Federal Agency,"City of Fayetteville, North Carolina",Fayetteville,NC,(blank)
fayettevilleny.gov,City,Non-Federal Agency,Village of Fayetteville,Fayetteville,NY,(blank)
fayettevillewv.gov,City,Non-Federal Agency,TOWN OF FAYETTEVILLE,FAYETTEVILLE,WV,(blank)
federalwaywa.gov,City,Non-Federal Agency,City of Federal Way,Federal Way ,WA,Thomas.Fichtner@cityoffederalway.com
fennville.gov,City,Non-Federal Agency,City of Fennville,Fennville,MI,kbeemer@fennville.com
fenwickisland-de.gov,City,Non-Federal Agency,Town of Fenwick,Fenwick Island,DE,awagamon@wtgllc.net
fergusfallsmn.gov,City,Non-Federal Agency,City of Fergus Falls,Fergus Falls,MN,is@ci.fergus-falls.mn.us
ferndalemi.gov,City,Non-Federal Agency,City of Ferndale,Ferndale,MI,orders@macroconnect.net
ferriday.gov,City,Non-Federal Agency,Town of Ferriday,Ferriday,LA,techsupport@townofferriday.net
ferristexas.gov,City,Non-Federal Agency,City of Ferris,Ferris,TX,support@ferristexas.gov
festusmo.gov,City,Non-Federal Agency,City of Festus,Festus,MO,soc@fwslash.com
filertwpmi.gov,City,Non-Federal Agency,Filer Township,Manistee,MI,kps@shumakergroup.com
fillmoreca.gov,City,Non-Federal Agency,City of Fillmore,Fillmore,CA,it.backup@ci.fillmore.ca.us
findlayohio.gov,City,Non-Federal Agency,City of Findlay,Findlay,OH,comp-serv@findlayohio.com
firestoneco.gov,City,Non-Federal Agency,Town of Firestone,Firestone,CO,(blank)
firthidaho.gov,City,Non-Federal Agency,"City of Firth, Idaho",Firth,ID,jon@yaytechnology.com
fishersin.gov,City,Non-Federal Agency,City of Fishers,Fishers,IN,securityalerts@fishers.in.us
fishkill-ny.gov,City,Non-Federal Agency,Town of Fishkill,Fishkill,NY,dcolonna@fishkill-ny.gov
fitchburgma.gov,City,Non-Federal Agency,City of Fitchburg,Fitchburg,MA,tbonilla@fitchburgma.gov
fitchburgwi.gov,City,Non-Federal Agency,City of Fitchburg,Fitchburg,WI,(blank)
fitzwilliam-nh.gov,City,Non-Federal Agency,City of Fitzwilliam,Fitzwilliam,NH,(blank)
flagstaffaz.gov,City,Non-Federal Agency,City of Flagstaff,Flagstaff,AZ,it-operations@flagstaffaz.gov
flatoniatx.gov,City,Non-Federal Agency,City of Flatonia,Flatonia,TX,manager@ci.flatonia.tx.us
flatwoodsky.gov,City,Non-Federal Agency,City of Flatwoods Kentucky,Flatwoods,KY,bhurley@flatwoodsky.org
florenceaz.gov,City,Non-Federal Agency,Town of Florence,Florence,AZ,(blank)
florence-ky.gov,City,Non-Federal Agency,City of Florence Kentucky,Florence,KY,helpdesk@florence-ky.gov
florence-nj.gov,City,Non-Federal Agency,Township of Florence,Florence,NJ,(blank)
florenceutilitieswi.gov,City,Non-Federal Agency,Florence Utilities,Florence,WI,brippey@tecksolutions.net
florencewi.gov,City,Non-Federal Agency,Town of Florence,Florence,WI,brippey@tecksolutions.net
floresvilleedctx.gov,City,Non-Federal Agency,Floresville Economic Development Corporation,Floresville,TX,rswenson@mation.com
floresvilletx.gov,City,Non-Federal Agency,City of Floresville,Floresville,TX,domains@drewadesigns.com
florhamparknj.gov,City,Non-Federal Agency,Borough of Florham Park,Florham Park,NJ,support@fppd.net
floridacityfl.gov,City,Non-Federal Agency,Florida City,Florida City,FL,(blank)
flowermound.gov,City,Non-Federal Agency,Town of Flower Mound,Flower Mound,TX,Chris.Boss@flower-mound.com
flowoodpolice.gov,City,Non-Federal Agency,City of Flowood,Flowood,MS,info@cityofflowood.com
flpd.gov,City,Non-Federal Agency,City of Fort Lauderdale,Fort Lauderdale,FL,jdamiano@fortlauderdale.gov
follansbeewv.gov,City,Non-Federal Agency,City of Follansbee,Follansbee,WV,jfluther@ridgefieldgroup.com
follybeach.gov,City,Non-Federal Agency,City of Folly Beach,Folly Beach,SC,service@vc3.com
fontanaca.gov,City,Non-Federal Agency,City of Fontana,Fontana,CA,cbeck@fontanaca.gov
footvillewi.gov,City,Non-Federal Agency,Village of Footville,Footville,WI,village@footvillewis.net
forestgrove-or.gov,City,Non-Federal Agency,City of Forest Grove,Forest Grove,OR,groberts@forestgrove-or.gov
forestheightsmd.gov,City,Non-Federal Agency,Town of Forest Heights,Forest Heights,MD,(blank)
forestmspd.gov,City,Non-Federal Agency,City of Forest,Forest,MS,(blank)
forestparkga.gov,City,Non-Federal Agency,City of Forest Park,Forest Park,GA,jcox@forestparkga.gov
forestparkok.gov,City,Non-Federal Agency,Town of Forest Park,Forest Park,OK,dwest@forestparkok.gov
foresttownrcwi.gov,City,Non-Federal Agency,Town of Forest,MADISON,WI,forest@mwt.net
forneytx.gov,City,Non-Federal Agency,City of Forney,Forney,TX,itmanagers@forneytx.gov
forsyth-il.gov,City,Non-Federal Agency,Village of Forsyth,Forsyth,IL,(blank)
forsythmo.gov,City,Non-Federal Agency,City of Forsyth,Forsyth,MO,mikecrandall@celipso.com
fortatkinsonia.gov,City,Non-Federal Agency,City of Fort Atkinson,Fort Atkinson,IA,gbarta33@gmail.com
fortatkinsonwi.gov,City,Non-Federal Agency,City of Fort Atkinson,City of Fort Atkinson,WI,mebbert@fortatkinsonwi.gov
fortcollins-co.gov,City,Non-Federal Agency,City of Fort Collins,Fort Collins,CO,SysAdmins@fcgov.com
fortdeposital.gov,City,Non-Federal Agency,Fort Deposit,Fort Deposit,AL,rodney@ram-computers.net
fortluptonco.gov,City,Non-Federal Agency,City of Fort Lupton,Fort Lupton,CO,(blank)
fortmillsc.gov,City,Non-Federal Agency,Town of Fort Mill,Fort Mill,SC,jthomton@fortmillsc.gov
fortmyersbeachfl.gov,City,Non-Federal Agency,Town of Fort Myers Beach,Fort Myers Beach,FL,(blank)
fortoglethorpega.gov,City,Non-Federal Agency,Fort Oglethorpe City Government,Fort Oglethorpe,GA,gpatton@fortoglethorpega.gov
fortwinn.gov,City,Non-Federal Agency,Town of Fort Winnebago,Portage,WI,fortwinnebagotownclerk@gmail.com
fortworthtexasalerts.gov,City,Non-Federal Agency,City of Fort Worth,Fort Worth,TX,(blank)
fortworth-texas.gov,City,Non-Federal Agency,City of Fortworth,Fort Worth,TX,(blank)
fortworthtexas.gov,City,Non-Federal Agency,City of Fortworth ,Fort Worth,TX,(blank)
fortworth-tx.gov,City,Non-Federal Agency,City of Fortworth,Fort Worth,TX,(blank)
fostoriaohio.gov,City,Non-Federal Agency,City of Fostoria,Fostoria,OH,(blank)
fountaincitywi.gov,City,Non-Federal Agency,CITY OF FOUNTAIN CITY,FOUNTAIN CITY,WI,bill@visiondesign.com
fountainco.gov,City,Non-Federal Agency,City of Fountain,Fountain,CO,abuse@fountaincolorado.org
fountainhillsaz.gov,City,Non-Federal Agency,Town of Fountain Hills,Fountain Hills,AZ,abuse@fountainhillsaz.gov
fountainvalley.gov,City,Non-Federal Agency,Fountain Valley,Fountain Valley,CA,ITSupport@fountainvalley.org
foxboroughma.gov,City,Non-Federal Agency,Town of Foxborough,Foxborough,MA,goncalvesd@foxborough.k12.ma.us
foxcrossingwi.gov,City,Non-Federal Agency,Village of Fox Crossing,Neenah,WI,is@foxcrossingwi.gov
foxpointwi.gov,City,Non-Federal Agency,Village of Fox Point,Fox Point,WI,jtaylor07target@tcsinc.biz
framinghamma.gov,City,Non-Federal Agency,Town of Framingham,Framingham,MA,security@framinghamma.gov
framinghampd.gov,City,Non-Federal Agency,Framingham Police ,Framingham,MA,security@framinghamma.gov
frankfort-in.gov,City,Non-Federal Agency,City of Frankfort,Frankfort,IN,(blank)
franklinct.gov,City,Non-Federal Agency,Town of Franklin,Franklin,CT,abuse@starcomputers.com
franklindelco-ny.gov,City,Non-Federal Agency,Town of Franklin - DelCo,Franklin,NY,(blank)
franklinga.gov,City,Non-Federal Agency,City of Franklin,Franklin,GA,khayes@franklinga.gov
franklinma.gov,City,Non-Federal Agency,"Town of Franklin., MA",Franklin,MA,(blank)
franklin-nj.gov,City,Non-Federal Agency,Township of Franklin,Someret,NJ,Robert.McQueen@franklinnj.gov
franklinpa.gov,City,Non-Federal Agency,City of Franklin,Franklin,PA,(blank)
franklin-tn.gov,City,Non-Federal Agency,City of Franklin,Franklin,TN,(blank)
franklintn.gov,City,Non-Federal Agency,CIty of Franklin,Franklin,TN,(blank)
franklintonnc.gov,City,Non-Federal Agency,Town of Franklinton,Franklinton,NC,lfatheree@systechsystems.com
franklintownshipcarbonpa.gov,City,Non-Federal Agency,Franklin Township,Lehighton,PA,ftsupers@ptd.net
franklin-townshipohio.gov,City,Non-Federal Agency,Franklin Township Board of Trustees,Columbus,OH,revon@revolutiongroup.com
franklintwpbeavercopa.gov,City,Non-Federal Agency,Franklin Township,Fombell,PA,franklinpolice@zoominternet.net
franklinvillagemi.gov,City,Non-Federal Agency,Village of Franklin,Franklin,MI,support@etsnow.net
franklinwi.gov,City,Non-Federal Agency,City of Franklin,Franklin,WI,(blank)
frankstontx.gov,City,Non-Federal Agency,City of Frankston,Frankston,TX,dgoodman@frankstontx.gov
frazeysburg.gov,City,Non-Federal Agency,Village of Frazeysburg,Frazeysburg,OH,web@newperry.net
frederickco.gov,City,Non-Federal Agency,Town of Frederick,Frederick,CO,(blank)
frederickmd.gov,City,Non-Federal Agency,City of Frederick,Frederick,MD,helpdesk@cityoffrederick.com
fredericksburgva.gov,City,Non-Federal Agency,City of Fredericksburg,Fredericksburg,VA,kgbane@fredericksburgva.gov
fredoniaaz.gov,City,Non-Federal Agency,TOWN OF FREDONIA,FREDONIA,AZ,craig@gokinetic.net
fredoniaiowa.gov,City,Non-Federal Agency,City of Fredonia,Fredonia,IA,(blank)
fredoniawi.gov,City,Non-Federal Agency,Village of Fredonia,Fredonia,WI,cjenkins@village.fredonia.wi.us
fredonnj.gov,City,Non-Federal Agency,Township of Fredon,Newton,NJ,(blank)
freedomsaukwi.gov,City,Non-Federal Agency,Town of Freedom,Rock Springs,WI,freedom.townof@gmail.com
